player_id,name,date_of_birth
14127,Alan,1979-09-19
14137,Briguel,1979-03-08
14270,André Bikey,1985-01-08
14365,Ricardo Fernandes,1978-01-14
14881,Marcelo Carné,1990-02-06
14945,Andriy Vorobey,1978-11-29
14949,Rio Mavuba,1984-03-08
14951,Stéphane Darbion,1984-03-22
15074,Pavel Pogrebnyak,1983-11-08
15077,Aleksandr Sheshukov,1983-04-15
15117,Konstantin Zyryanov,1977-10-05
15432,Pantelis Kapetanos,1983-06-08
15567,Grégory Lorenzi,1983-12-17
15670,Roman Berezovskiy,1974-08-05
15715,Borja Oubiña,1982-05-17
15817,Patrick Deman,1968-07-31
15894,Daniël de Ridder,1984-03-06
16117,Nicola Pozzi,1986-06-30
16499,Turgay Bahadir,1984-01-15
16533,Giannis Christou,1981-03-05
16624,Marcell Jansen,1985-11-04
16760,Yuriy Zhirkov,1983-08-20
16893,Antonio Floro Flores,1983-06-18
16971,Mees Siers,1987-10-06
17127,Felipe,1984-07-31
17370,Albert Meyong,1980-10-19
18223,Anssi Jaakkola,1987-03-13
18828,Milos Krasic,1984-11-01
18922,Karim Benzema,1987-12-19
19112,Christian Gentner,1985-08-14
19119,Landry Bonnefoi,1983-09-20
19712,Aleksandar Lukovic,1982-10-23
19917,Martijn Monteyne,1984-11-12
20046,Alexandros Kasmeridis,1986-04-23
20232,Benoît Angbwa,1982-01-01
20386,Gladstone,1985-01-29
20506,Andrés Guardado,1986-09-28
20859,Anders Nöhr,1981-09-03
21314,Ryan O'Leary,1987-08-24
21354,Marek Cech,1983-01-26
21726,Philipp Tschauner,1985-11-03
21752,Tommaso Berni,1983-03-06
21782,Hugo Campagnaro,1980-06-27
21924,Antonio Ghomsi,1986-04-22
21954,Marco Rigoni,1980-01-05
22185,Vlada Avramov,1979-04-05
22320,Francesco Modesto,1982-02-16
22388,Bafétimbi Gomis,1985-08-06
22469,Jonas Troest,1985-03-04
22594,Daniele Galloppa,1985-05-15
22728,Craig Bryson,1986-11-06
23097,Simon Poulsen,1984-10-07
23102,Riki,1980-08-11
23825,Yoan Gouffran,1986-05-25
24975,Athanasios Prittas,1979-01-09
25396,China,1982-04-15
25719,Fanouris Goundoulakis,1983-07-13
25734,Denys Kulakov,1986-05-01
25740,Dragan Blatnjak,1981-08-01
25823,Vitaliy Denisov,1987-02-23
25856,Vitaliy Kaleshin,1980-10-03
26014,Emre Güngör,1984-08-01
26066,Iván Ramis,1984-10-25
26199,Verza,1986-09-29
26741,Leonel Núñez,1984-10-13
27378,Cleiton Xavier,1983-03-23
27390,Florent Ghisolfi,1985-02-28
27487,Francisco Molinero,1985-07-26
27969,Jay Emmanuel-Thomas,1990-12-27
28002,Damià Abella,1982-04-15
28026,Massimo Paci,1978-05-09
28037,Pa Saikou Kujabi,1986-12-10
28163,Francisco Rodríguez,1981-10-20
28261,José Manuel Jurado,1986-06-29
28683,Gojko Kacar,1987-01-26
28937,Roman Shishkin,1987-01-27
29237,Stefan Babovic,1987-01-07
29622,Veli Kavlak,1988-11-03
29712,John Ruddy,1986-10-24
29975,Andrew Surman,1986-08-20
29997,Heinrich Schmidtgal,1985-11-20
30321,Óscar Trejo,1988-04-26
30505,Zé Love,1987-10-29
30825,Marco Ruben,1986-10-26
31835,Mark Noble,1987-05-08
32213,Naldo,1982-09-10
32567,William Kwabena Tiero,1980-12-03
33337,Goran Karanovic,1987-10-13
33442,Boukary Dramé,1985-07-22
33530,Murat Akin,1986-10-22
33735,Peçanha,1980-01-11
33847,Kevin Lejeune,1985-01-22
33921,Maxime Josse,1987-03-21
33998,Ricardo Pateiro,1980-05-31
34116,Krisztián Vadócz,1985-05-03
34198,Andrea Masiello,1986-02-05
34206,Zuela,1983-08-03
34390,Jurica Buljat,1986-09-12
34453,Birkir Bjarnason,1988-05-27
34542,Marek Suchy,1988-03-29
34753,Deniz Yilmaz,1988-02-26
34758,Banel Nicolita,1985-01-07
34785,Joey van den Berg,1986-02-13
34838,Stephen Ireland,1986-08-22
34870,Roberto Soldado,1985-05-27
34913,Benjamin Lambot,1987-05-02
35075,Jakub Wawrzyniak,1983-07-07
35493,Stephan Fürstner,1987-09-11
35513,Arthuro,1982-08-27
35515,Iriney,1981-04-23
35536,Toño,1979-12-17
35771,David Vanecek,1983-07-25
35908,Mirko Raicevic,1982-03-22
36180,Anton Grigorjev,1985-12-13
36210,Miguel Oliveira,1983-08-18
36233,Stanislav Manolev,1985-12-16
36637,Gary Miller,1987-04-15
36724,Chris Millar,1983-03-30
36881,Nemanja Pejcinovic,1987-11-04
36914,Sebastian Boenisch,1987-02-01
36923,Hélder Guedes,1987-05-07
37011,Nathan Dyer,1987-11-29
37216,Ceyhun Gülselam,1987-12-25
37337,Mario Suárez,1987-02-24
37517,Lee Johnson,1981-06-07
37736,Aydin Yilmaz,1988-01-29
37738,Jens Janse,1986-07-01
37760,Vincent Enyeama,1982-08-29
38005,Marcin Komorowski,1984-04-17
38801,Evgeniy Lutsenko,1987-02-25
39004,Juan Carlos,1987-07-27
39280,Yura Movsisyan,1987-08-02
39333,Caner Erkin,1988-10-04
39689,João Coimbra,1986-05-24
39700,Mark Gower,1978-10-05
39717,Diego Contento,1990-05-01
39783,Alejandro Alfaro,1986-11-23
40059,Marek Sapara,1982-07-31
40116,Benjamin Kessel,1987-10-01
40417,Cyril Kali,1984-01-21
40608,Alex da Silva,1983-08-15
40612,Liam Bridcutt,1989-05-08
40688,Fabrice Abriel,1979-07-06
41163,Jorn Vermeulen,1987-04-16
41507,Manuel Schmiedebach,1988-12-05
41616,Mourtala Diakité,1980-10-01
41788,Ljubomir Stevanovic,1986-08-08
42072,Tobias Kempe,1989-06-27
42641,Andriy Khomyn,1982-01-02
42935,Nikolaos Karabelas,1984-12-20
43112,Sergio Viotti,1990-03-04
43117,Oliver Bozanic,1989-01-08
43243,Zdenek Zlamal,1985-11-05
43308,Denys Golaydo,1984-06-03
43907,André-Pierre Gignac,1985-12-05
43989,Toto Tamuz,1988-04-01
44317,Bojan Jokic,1986-05-17
44700,Paulão,1982-08-06
44780,João Pedro,1986-05-04
45455,Geoffrey Mujangi Bia,1989-08-12
45775,Nauzet Alemán,1985-02-25
45860,Vladimir Dimitrovski,1988-11-30
45882,Fabri,1987-12-31
45912,Sergio Álvarez,1986-08-03
46162,Nikola Djurdjic,1986-04-01
46175,Milan Perendija,1986-01-05
46405,Lovre Kalinic,1990-04-03
46415,Duje Cop,1990-02-01
46904,Mehmet Kara,1983-11-21
47085,Nenad Tomović,1987-08-30
47994,Simon King,1983-04-11
48259,Matt Lockwood,1976-10-17
48521,Aleksandr Belozerov,1981-10-27
48583,Renat Yanbaev,1984-04-07
48859,Simon Kjaer,1989-03-26
48888,Marc Pedersen,1989-07-31
48989,Dmytro Gryshko,1985-12-02
49551,Craig Curran,1989-08-23
49872,Djamel Bakar,1989-04-06
50632,André Martins,1987-03-26
50657,Anil Karaer,1988-07-04
51030,Maxime Baca,1983-06-02
51186,Nicolás Spolli,1983-02-20
51321,Darren Randolph,1987-05-12
51452,Joe Allen,1990-03-14
51541,Patrick Salomon,1988-06-10
51663,Pedro Alcalá,1989-03-19
51681,Chico Flores,1987-03-06
51877,Aleksey Aravin,1986-07-09
52059,Zanka,1990-04-23
52200,Dominik Kaiser,1988-09-16
52595,Fabian Frei,1989-01-08
52744,Sébastien Wüthrich,1990-05-29
52830,Adam Matuszczyk,1989-02-14
52937,Ilsinho,1985-10-12
52999,Renan,1986-06-19
53058,Renato Augusto,1988-02-08
53331,Maksim Zhavnerchik,1985-02-09
53359,Evandro,1986-08-23
53418,Kevin Kampl,1990-10-09
53455,Richard Sukuta-Pasu,1990-06-24
54245,Markel Susaeta,1987-12-14
54265,Ryan McGowan,1989-08-15
54375,Giuliano,1990-05-31
54534,Agustín Marchesín,1988-03-16
54659,Holger Badstuber,1989-03-13
54679,Burim Hashani,1981-12-23
55336,Denis Glushakov,1987-01-27
55977,Giorgi Makaridze,1990-03-31
56134,Javi Fuego,1984-01-04
56315,Makelele,1985-02-26
56416,Dries Mertens,1987-05-06
56643,Wanderson,1986-02-18
56760,Robert Stillo,1991-03-15
56778,Joris Delle,1990-03-29
56803,Mattia Mustacchio,1989-05-17
56829,Stéphane Zubar,1986-10-09
56837,Abdulhamit Yildiz,1987-06-07
57087,Stef Nijland,1988-08-10
57389,Luigi Giorgi,1987-04-19
57415,Jiri Kladrubsky,1985-11-19
57500,César Azpilicueta,1989-08-28
57530,Thomas Konrad,1989-11-05
57845,Tobias Strobl,1990-05-12
58070,Diego Maínz,1982-12-29
58205,André Schürrle,1990-11-06
58418,Vadym Milko,1986-08-22
58450,Nikolay Zaytsev,1989-06-01
58467,Musa Mguni,1983-04-05
58697,Pitu García,1984-01-27
58778,Miguel Ángel Cordero,1987-09-10
58821,Sezgin Coskun,1984-08-23
58958,Oleksandr Matveyev,1989-02-11
59180,Adessoye Oyewole,1982-09-18
59442,Yevgen Selin,1988-05-09
59475,Dennis Lemke,1989-03-08
59830,Keaghan Jacobs,1989-09-09
59957,Benjamin Moukandjo,1988-11-12
59959,Dmytro Nevmyvaka,1984-03-19
59973,Vitaliy Vernydub,1987-10-17
60103,Spyros Vrontaras,1984-12-11
60583,Jérémy Pied,1989-02-23
60933,James Keatings,1992-01-20
60973,Grant Adam,1991-04-16
61375,Garra Dembélé,1986-02-21
61447,Jem Karacan,1989-02-21
61869,Raúl Goni,1988-10-12
62013,Anders Konradsen,1990-07-18
62533,Igor Sylantjev,1991-01-03
62700,Nils Schouterden,1988-12-14
62751,Giuseppe De Luca,1991-10-11
62941,Jordi Figueras,1987-05-16
63186,Roberto Soriano,1991-02-08
63209,Ádám Pintér,1988-06-12
63482,Sven Bacher,1988-09-28
63824,Libor Kozak,1989-05-30
63899,Josef Husbauer,1990-03-16
64104,Sasa Balic,1990-01-29
64246,Yannick Thoelen,1990-07-18
64339,Pizzi,1989-10-06
64598,Bernardo Espinosa,1989-07-11
64952,Sebastián Pinto,1986-02-05
65921,Henri Bienvenu,1988-07-05
66638,Mario Ticinovic,1991-08-20
66783,Charlison Benschop,1989-08-21
66994,Gary Madine,1990-08-24
67539,Diego Jiménez,1991-08-11
67831,Giannis Skondras,1990-02-21
67839,Ufuk Budak,1990-05-26
68030,Vaso Vasic,1990-04-26
68033,Steven Zuber,1991-08-17
68211,Cenk Ahmet Alkilic,1987-12-09
68441,Valentinos Vlachos,1992-02-14
69006,Lacina Traore,1990-05-20
69382,Diego Romano,1980-03-11
69646,Jens Stryger Larsen,1991-02-21
71084,Joran Pot,1989-01-20
71099,Xander Houtkoop,1989-03-26
72120,Ertugrul Furkan,1989-04-29
72171,Dmitriy Sysuev,1988-01-13
72457,Rasmus Jönsson,1990-01-27
72491,Riccardo Bocalon,1989-03-03
72779,Álvaro Cejudo,1984-01-29
73090,Vid Belec,1990-06-06
73215,Joan Oriol,1986-11-05
73254,Marcos Gullón,1989-02-20
73319,Alberto de la Bella,1985-12-02
73321,Jony Ñiguez,1985-04-02
73472,Ben Amos,1990-04-10
73627,Ramazan Köse,1988-05-12
73668,Marco Pappa,1987-11-15
73725,Athanasios Dinas,1989-11-12
74196,Rodrigo Dantas,1989-10-20
74314,Edimar,1986-05-21
74600,Elias,1985-05-16
74667,Dorlan Pabón,1988-01-24
74683,Nemanja Matić,1988-08-01
74943,Juraj Kucka,1987-02-26
75238,Iñigo López,1982-07-23
75282,François Bellugou,1987-04-25
75640,Artur Sobiech,1990-06-12
76176,Mustafa Yumlu,1987-09-25
76274,Christian Gytkjaer,1990-05-06
76324,Aykut Ceviker,1990-01-03
76438,Mustafa Asan,1988-09-11
76657,Sascha Schünemann,1992-02-20
77066,Teófilo Gutiérrez,1985-05-17
77126,Michail Fragos,1990-05-20
77471,Konstantinos Kotsaridis,1992-06-12
77484,Georgios Niklitsiotis,1991-03-23
77714,Bill Hamid,1990-11-25
78332,Sergey Balanovich,1987-08-29
78497,Adnan Secerovic,1991-12-01
78966,Daniel Ayala,1990-11-07
79194,Erik Schouten,1991-08-16
79377,Genki Haraguchi,1991-05-09
79612,Stefan Schwab,1990-09-27
79643,Genki Omae,1989-12-10
79893,Yannis Salibur,1991-01-24
80035,Sébastien Faure,1991-01-03
80207,Tom Schmidt,1991-04-06
80814,Hrvoje Spahija,1988-03-23
80894,Lukasz Skorupski,1991-05-05
81778,Maikel van der Werff,1989-04-22
81785,Shinji Kagawa,1989-03-17
82009,Kevin Volland,1992-07-30
82281,Ivo Pinto,1990-01-07
82461,Yoric Ravet,1989-09-12
82873,Pascal Groß,1991-06-15
83700,Panagiotis Vlachodimos,1991-10-12
83877,Diego Farias,1990-05-10
84483,Aleksandr Erokhin,1989-10-13
85148,Julian Draxler,1993-09-20
85295,Iván Balliu,1992-01-01
85352,Yunus Malli,1992-02-24
85380,Andrea Seculin,1990-07-14
85393,Nicolas Viola,1989-10-12
86099,Soslanbek Arshiev,1989-01-01
86202,Antonio Rüdiger,1993-03-03
86793,Gabriele Angella,1989-04-28
86880,Azrack Mahamat,1988-03-24
86931,Yevgen Opanasenko,1990-08-25
87536,Emiliano Romero,1985-09-11
88074,Freek Heerkens,1989-09-13
88212,Nigel Hasselbaink,1990-11-21
88242,Daniel Adejo,1989-08-07
88685,Antonio Donnarumma,1990-07-07
88709,Luca Scapuzzi,1991-04-15
89718,Eduardo Vargas,1989-11-20
90600,Josselin Thibaut,1985-05-26
90935,Kerem Eryilmaz,1990-04-29
90964,Joe Bennett,1990-03-28
91315,Marley Watkins,1990-10-17
91347,Aidy White,1991-10-10
91763,Pablo Hernández,1986-10-24
91851,Bashkim Kadrii,1991-07-09
91854,Barry Douglas,1989-09-04
93637,Mario Engels,1993-10-22
93678,Gaëtan Charbonnier,1988-12-27
93728,Faycal Lebbihi,1989-02-06
94167,Jerome Kiesewetter,1993-02-09
94226,Tino Dehmelt,1992-01-29
94317,Vladimir Kovacevic,1992-11-11
94655,Jordan Bowery,1991-07-02
94932,David Torres,1986-06-16
95142,Renan Ribeiro,1990-03-23
95951,Shane Sutherland,1990-10-23
96382,Ariel Harush,1988-02-08
96812,Dimitrios Skliopidis,1984-05-13
96818,Savvas Tsabouris,1986-07-16
96844,Gheorghe Grozav,1990-09-29
97241,Victor Pálsson,1991-04-30
97562,Takayuki Seto,1986-02-05
97567,Roman Bezus,1990-09-26
97808,Dmytro Kozban,1989-04-27
97859,Evgeniy Pavlov,1991-03-12
98067,Zander Clark,1992-06-26
98078,Abraham Kudemor,1985-02-25
98351,Kévin Bérigaud,1988-05-09
98888,Artur Ionita,1990-08-17
99137,Bekim Balaj,1991-01-11
99180,Federico Santander,1991-06-04
99232,Marco D'Alessandro,1991-02-17
99331,Jannik Vestergaard,1992-08-03
99349,Julián Luque,1992-03-27
99615,Júnior Dutra,1988-04-25
100189,Azim Fatullaev,1986-06-07
101670,Marcelinho,1990-03-28
101808,Mamadou Wagué,1990-08-19
103060,Gaëtan Belaud,1986-09-16
103381,Tiquinho Soares,1991-01-17
103616,Dean Lyness,1991-07-20
104203,Eugene Starikov,1988-11-17
104376,Filip Kurto,1991-06-14
105352,Christophe Diandy,1990-11-25
105502,Dmitriy Kayumov,1992-05-11
105506,Vladimir Obukhov,1992-02-08
106825,Enzo Zidane,1995-03-24
107218,Evgeniy Osipov,1986-10-29
107617,Dionatan Teixeira,1992-07-24
108471,Csaba Somogyi,1985-04-07
108710,Vladyslav Kalitvintsev,1993-01-04
108830,Aymen Abdennour,1989-08-06
109974,Guy-Michel Landel,1990-07-03
110688,Sergiy Loginov,1990-08-24
110856,Patryk Tuszynski,1989-12-13
111114,Kevin Long,1990-08-18
111184,Dico Koppers,1992-01-31
111432,Stevie May,1992-11-03
111627,Ryan Mendes,1990-01-08
112062,Júnior Caiçara,1989-04-27
112611,Leozinho,1988-06-07
112663,Eliran Atar,1987-02-17
113133,Germán Pezzella,1991-06-27
113527,Elizeu,1989-05-28
114060,Enric Gallego,1986-09-12
114299,Morten Rasmussen,1980-06-11
114422,Günay Güvenc,1991-06-25
114491,Sakib Aytac,1991-11-24
114508,Kemal Tokak,1989-04-25
114940,Marco Rojas,1991-11-05
117518,Aykut Özer,1993-01-01
118428,Mikolaj Lebedynski,1990-10-14
118841,Tolga Ünlü,1989-09-10
119032,Axel Borgmann,1994-07-08
119061,Tim Coremans,1991-04-10
119235,Carlos Bacca,1986-09-08
120236,Giacomo Venturi,1992-01-02
120966,Oleksandr Ilyushchenkov,1990-03-23
121378,Jason Banton,1992-12-15
122317,Vitaliy Goshkoderya,1988-01-08
123140,Niek Vossebelt,1991-08-08
123160,Marc Vidal,1991-06-03
124701,Rafael Galhardo,1991-10-30
125350,Sébastien Rénot,1989-11-11
126012,Yasin Öztop,1991-05-25
126422,Allan,1991-01-08
126660,Sidy Sagna,1990-02-04
126669,Pierre‑Baptiste Baherlé,1991-07-07
127075,Manuel Cabit,1993-06-03
127194,Yaya Sanogo,1993-01-27
127349,Maicon Oliveira,1988-05-08
127457,Álex López,1988-01-11
127526,Antón de Vicente,1989-08-25
127822,Lorenzo Melgarejo,1990-08-10
128027,Konstantinos Tsoupros,1991-07-20
129551,Ted van de Pavert,1992-01-06
129558,Sam Walker,1991-10-02
130041,Dmytro Grechyshkin,1991-09-22
130257,Miquel Nelom,1990-09-22
130264,Yuriy Bushman,1990-05-14
131171,Juan Agudelo,1992-11-23
131180,Lewis Horner,1992-02-01
131444,Artem Polyarus,1992-07-05
131709,Ogenyi Onazi,1992-12-25
132154,Mustafa Durak,1988-08-13
132555,Payam Sadeghian,1992-02-29
133858,Phil Ofosu-Ayeh,1991-09-15
134098,Raoul Loé,1989-01-31
134419,Adam Jackson,1994-05-18
135216,Mads Nielsen,1994-03-26
136039,Nika Dzalamidze,1992-01-06
136501,Kadeem Harris,1993-06-08
136514,Charalampos Lykogiannis,1993-10-22
137326,Hendrik Van Crombrugge,1993-04-30
138350,Fábio Nunes,1992-07-24
138800,Pablo Alcolea,1989-03-23
139606,Aníbal Capela,1991-05-08
139607,Guilherme,1991-05-21
139743,Nicolò Manfredini,1988-05-01
140160,Ericson,1987-11-25
140511,Liam Caddis,1993-09-20
140570,Ofir Davidzada,1991-05-05
140778,Koenraad Hendrickx,1993-05-26
140790,Tino-Sven Susic,1992-02-13
141349,Liam O'Neil,1993-07-31
141456,Everton,1984-06-15
141704,Steve Clark,1986-04-14
141737,Zeki Yildirim,1991-01-15
141796,Gerard Gohou,1988-12-29
142281,Anthony Ujah,1990-10-14
144786,William Menezes,1989-04-05
145581,Afriyie Acquah,1992-01-05
146596,Amidu Salifu,1992-09-20
146889,Peter Ankersen,1990-09-22
147034,Marco van Ginkel,1992-12-01
147058,Kevin Tsimba,1994-02-20
147183,Sergey Sukharev,1987-01-29
147846,Nicolas Isimat-Mirin,1991-11-15
148028,Mikhail Levashov,1991-10-04
148371,Casper Radza,1994-02-26
148396,Abdoulay Diaby,1991-05-21
149516,Atinc Nukan,1993-07-20
150746,Georgiy Tigiev,1995-05-26
150788,Yahia Al-Shehri,1990-06-26
150948,Recio,1991-01-11
151209,Calum Antell,1992-06-13
152420,Paul Grant,1993-03-23
153538,André Bjerregaard,1991-09-03
153735,Marko Simonovski,1992-01-02
153739,Ezequiel Calvente,1991-01-12
154287,Todd Kane,1993-09-17
154351,Colin Coosemans,1992-08-03
154930,Semih Beyaz,1992-08-16
156487,Grégoire Puel,1992-02-20
156814,Javi Eraso,1990-03-22
157206,Conor Laerenbergh,1993-03-18
157224,Ivan Khomukha,1994-07-14
157385,Jasper Ameye,1994-04-20
157484,Quentin Beunardeau,1994-02-27
157508,Abdallah Yaisien,1994-04-23
157927,Sebastian Stolze,1995-01-29
158594,Sebastien Thill,1993-12-29
159622,Adrien Trébel,1991-03-03
159902,Amato Ciciretti,1993-12-31
159955,Vitali Zheludok,1986-08-11
160080,Yacouba Sylla,1990-11-29
160109,Árni Vilhjálmsson,1994-05-09
161496,Chris Kane,1994-09-05
161617,Marc Rochester Sörensen,1992-12-13
161869,Djibril Sidibé,1992-07-29
162027,David Gil,1994-01-11
162567,William Jebor,1991-11-10
163279,Matteo Boccaccini,1993-02-08
163291,Gianluca Draghetti,1993-12-12
163531,Connor Ripley,1993-02-13
163999,Juri Cisotti,1993-05-05
164044,Nélson Agra,1991-01-06
164600,Morten Hansen,1988-10-18
164715,Nikolaos Kaltsas,1989-06-28
164770,Raphaël Varane,1993-04-25
164837,Kristopher Vida,1995-06-23
165405,Richard Barroilhet,1992-08-29
165896,Francesco Proietti Gaffi,1994-05-21
165975,Jody Lukoki,1992-11-15
166237,Leandro Paredes,1994-06-29
166548,Evans Kondogbia,1989-05-03
166580,Ivan Trubochkin,1993-03-17
167555,Oleksandr Chornomorets,1993-04-05
167859,Stefano Sturaro,1993-03-09
168167,Anthony Rivituso,1995-01-06
168253,Tiziano Scarfagna,1994-01-26
168257,Catalin Tira,1994-06-18
168374,Mykhaylo Replyuk,1986-11-10
168530,Douglas Tanque,1993-10-27
168787,Roel Janssen,1990-06-16
168957,Marko Poletanovic,1993-07-20
169873,Sener Özbayrakli,1990-01-23
170239,Orhan Ovacikli,1988-11-23
170514,Marc Brasnic,1996-10-21
170655,Andy Steeves,1994-07-25
170919,Prince Segbefia,1991-03-11
170982,Jonathan Beaulieu,1993-03-11
171307,Joshua Brillante,1993-03-25
171557,Baissama Sankoh,1992-03-20
173832,Michael Doughty,1992-11-20
174086,Karl Madianga,1994-01-30
174692,Romário Baldé,1996-12-25
175745,Brad Smith,1994-04-09
175835,Thomas Tsitas,1991-07-30
176538,Eray Ataseven,1993-06-29
177032,Lokman Gör,1990-12-15
177868,Theodoros Markelis,1992-06-24
177953,Chris Kettings,1992-10-25
177964,Yusupha Njie,1994-03-01
178139,Daryl Horgan,1992-08-10
179896,Antonio Milic,1994-03-10
180843,Paul Gladon,1992-03-18
181337,Lawrence Thomas,1992-05-09
181767,Marquinhos,1994-05-14
181781,Léo Bonatini,1994-03-28
182398,Jessy Gálvez López,1995-07-17
182710,João Teixeira,1994-02-06
182722,Bruno Varela,1994-11-04
182813,Youssef Ben Ali,1995-02-04
182875,Jean-Charles Castelletto,1995-01-26
183170,Kealan Dillon,1994-02-21
183793,Marko Maric,1996-01-03
183836,Dino Hotic,1995-07-26
183945,Éber Bessa,1992-03-21
184340,Jack Leyden,1994-04-04
184382,Ming-Yang Yang,1995-07-11
184473,Haris Duljevic,1993-11-16
184922,Ambroise Oyongo,1991-06-22
184961,Kalifa Traoré,1991-02-16
185817,Jizz Hornkamp,1998-03-07
186172,Britt Assombalonga,1992-12-06
186186,Bobby De Cordova-Reid,1993-02-02
186337,Stephen O'Donnell,1992-05-11
186621,Vasilios Gavriilidis,1992-10-20
187191,Farshad Noor,1994-10-02
189445,Lucas Pugh,1994-01-01
190280,Patrik Carlgren,1992-01-08
190338,Anthony Briançon,1994-11-28
190506,Deimantas Petravicius,1995-09-02
190719,Nikolaos Katsikokeris,1988-06-19
191643,Georgios Bouzoukis,1993-07-26
191792,Craig Watson,1995-02-13
192300,Max Christiansen,1996-09-25
192347,John Jairo Ruiz,1994-01-10
192585,Pedro Martín,1992-01-16
192930,Alikhan Shavaev,1993-01-05
193101,Darren Petrie,1995-07-26
193784,Carlos Clerc,1992-02-21
194330,Roberto,1988-11-28
194433,Reda Jaadi,1995-02-14
195524,Mike Koenders,1992-05-09
195633,Charlie Taylor,1993-09-18
196316,Adam Mitchell,1994-12-02
196427,Leo Weinkauf,1996-07-07
196770,Joel Gerezgiher,1995-10-09
196815,Joshua Mees,1996-04-15
197170,Djaniny,1991-03-21
197474,Luca Milesi,1993-04-28
197494,Nicola Pescatore,1994-02-02
197851,Ivan Melnik,1991-07-29
197921,Riccardo Dimitrio,1994-08-13
198005,Cristian Ponde,1995-01-26
198264,Artur Zagorulko,1993-02-13
200790,Nabil Jaadi,1996-07-01
201994,Sonni Nattestad,1994-08-05
203558,Hervé Matthys,1996-01-19
203638,Nestoras Gekas,1995-03-07
203746,Ruben Aguilar,1993-04-26
203841,Denys Arendaruk,1996-04-16
203899,Stijn Derkx,1995-02-03
203958,Nick Draper,1993-12-10
204406,Artem Radchenko,1995-01-02
204659,Isnik Alimi,1994-02-02
205116,Talocha,1989-08-30
205179,Jádson,1993-08-30
205544,Niklas Hauptmann,1996-06-27
206553,Moshtagh Yaghoubi,1994-11-08
207827,Yanis Mbombo,1994-04-08
207929,Dele Alli,1996-04-11
208085,Paul Were,1993-10-08
208384,Mathias Andersen,1996-04-04
208681,Gustavo Henrique,1993-03-24
209574,Fatih Öztürk,1986-12-22
209781,Oumar Niasse,1990-04-18
210081,Didier Ndong,1994-06-17
210109,Alessandro Padovani Celin,1989-09-11
210369,Ersel Asliyüksek,1993-03-18
212852,Markel Etxeberria,1995-02-15
212899,Filipe Augusto,1993-08-12
213029,Stefan Zivkovic,1990-06-01
213287,Alexandru Dandea,1988-01-23
213366,Samed Kaya,1995-09-10
213368,Pedro Henrique,1990-06-16
215180,Lasse Lindbjerg,1992-04-15
215525,Diogo Coelho,1993-09-14
215596,Sheriff Isa,1990-11-10
215599,Lukas Klostermann,1996-06-03
215648,Ludcinio Marengo,1991-09-14
215977,Adrien Thomasson,1993-12-10
216579,Pavlo Polegenko,1995-01-06
216714,Gerónimo Poblete,1993-01-02
216896,Aaron Lennox,1993-02-19
217115,Neal Maupay,1996-08-14
217757,Jack Byrne,1996-04-24
218011,Florian Kath,1994-10-21
218058,Fakhreddine Ben Youssef,1991-06-23
218067,Jacopo Petriccione,1995-02-22
220769,Nikola Asceric,1991-04-19
220805,Abdelkader Oueslati,1991-10-07
